310,Skit #1 Lyrics,"I brought you brothers here to start our own fraternity |-|Broke Phi Broke, we ain't got it. |-|Broke Phi Broke (we ain't got it) |-|No, we have no money |-|We are sharin' jeans. |-|If I go outside, I got the only clothing on. |-|How many cars do we own? (None!) |-|How many cars do we own? (None, sir!) |-|Should we let our woman go and be with the cat in the car? |-|Yes, we will. |-|Why? Because we can't afford gas. Say it with me! |-|(We can't afford no gas!) |-|Say it! |-|(We can't afford no gas!) |-|So we ain't drivin'!"
311,Skit #2 Lyrics,"We broke, broke broke phi broke|-|(We ain't got it)|-|Broke, broke, broke phi broke|-|(We ain't got it)|-|Don't spend no money|-|Ain't got no clothes|-|Ain't got no cars|-|Ain't got no hoes|-|We broke, broke, broke phi broke|-|(We ain't got it)|-|Broke, broke, broke phi broke|-|(We ain't got it)|-|Got no money (got no money)|-|We got no clothes (got no clothes)|-|Ain't got no cars (got no cars)|-|Can't get no hoes|-|We broke, broke, broke, broke, broke|-|Buncha niggas|-|Broke, broke, broke, broke, broke!"
312,Skit #3 Lyrics,"I brought you brothers here to start our own fraternity|-|Broke Phi Broke, we ain't got it.|-|Broke Phi Broke (we ain't got it)|-|No, we have no money|-|We are sharin' jeans.|-|If I go outside, I got the only clothing on.|-|How many cars do we own? (None!)|-|How many cars do we own? (None, sir!)|-|Should we let our woman go and be with the cat in the car?|-|Yes, we will.|-|Why? Because we can't afford gas. Say it with me!|-|(We can't afford no gas!)|-|Say it!|-|(We can't afford no gas!)|-|So we ain't drivin'!"
313,Skit #4 Lyrics,"Broke, broke, broke phi broke (we ain't got it)|-|Broke, broke, broke phi broke (we ain't got it)|-|Broke, broke broke phi broke (we ain't got it)|-|Broke, broke, broke phi-|-|Leader: I've called this private meeting today because there is an imposter among us.|-|There is an imposter among us.|-|This brother right here has been out making beats on the side, yes he has.|-|Pretending he's broke walking amongst us.|-|This brother has been eating every day, can you believe that? Eating every day.|-|Pretending he's with us, he's not one of us.|-|I did not want to believe this, but I walked into the brother Kanye's closet and I found new shoes.|-|I found new shoes!|-|Kanye, would you like to step forward and explain these new shoes?!|-|Kanye:(stammering) I was-you crazy, I wasn't, I didn't, um, I was just um, I was-|-|Leader: No, you speak up, brother!|-|Kanye: I was gon' stick-I'm tryin to stick to my roots and-|-|Leader: What?|-|Kanye: I wanna stick to my roots, and-|-|Leader: What?! You march your new shoes out of here, Kanye.|-|Don't you ever come back in 'em. Don't you ever come back smellin' all good, taking showers and shit like that, all right? We don't appreciate that down here at Broke Phi Broke.|-|What's next?"
314,Slow Jam Lyrics,"Are you gonna be, say that you're gonna be|-|Oh, oh, oh, oh, oh|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|I told her to drive over in your new whip|-|Bring some friends you cool with|-|I'mma bring da cool whip, then I want you to strip|-|See you is my new chick, so we get our grind on|-|She be grabbin', callin' me Biggie like Shine home|-|Man I swear she fine homes, why she always lying though|-|Tellin' me them diamonds when she know they rhinestones|-|She got a light skinned friend look like Michael Jackson|-|Got a dark skinned friend look like Michael Jackson|-|I play 'Ready for the World' she was ready for some action|-|My dawg said you ain't no freak, so you got to prove my man wrong|-|I'mma play this Vandross, you gon' take your pants off|-|I'mma play this Gladys Knight, me and you gon' get right|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|Got you lookin' at the gliss at my hands and wrists|-|While I'm layin' back smokin' on my canibus|-|When it come to rockin' the rhythm like Marvin and Luther|-|I can tell you ain't no messin' with Kanman and Twist|-|From the Chi and I be sippin' Hennessey|-|Play some R&B;, Tryina smoke a B|-|Lookin' properly, feelin' on a G? and always|-|(Well, well, well, well, well)|-|Come with me and sip on some Evelyn Champagne|-|You ain't know Twista can work it like the Whispers|-|Hit the stop light, get into some Isaac|-|The rims still moving so I'm bumping a little spinners|-|While I'm smokin' on a B, dippin' through the streets|-|Bumpin' R&B; and I got to leave something to the 23's? And I do it|-|(Well, well, well, well, well)|-|When my earth and the wind smoke a fire|-|Let me when get your sheets wet listening to Keith Sweat|-|Put you in a daze for maze, fulfilling our every temptation|-|Slow jamming having deep sex|-|You ready for the world girl, come on over make me touch|-|You all over your body baby don't say no to me|-|An every moment you controllin' me I'm lovin' the way|-|You be holding me when I be listening to Jodeci|-|And when I come over and bend your ass, you be bumpin'|-|Teddy Pendergrass, I'da hit it from the back to the melody to roll it slow|-|Now I gotta go up in it fast, but I'mma finish last|-|No matter how much of a thug you see|-|I still spit it like it's R&B;, so to the club with me|-|And with some Luther come on and hope you finna|-|And stilla be in love with me|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some Ready for the Worldome New Edition|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|Baby drop another slow jam and all us lovers need hold hands|-|And if you ain't got no man hop up on my bro hem|-|I keep it pimpin' like an old man, you gots to roll with the plan|-|'Cause after that then I take it to the dome|-|Then I got to bone, stay up in the zone|-|Got to get you home, gotta run up on and I do it|-|(Well, well, well, well, well)|-|Baby drop another slow jam and all us lovers need hold hands|-|And if you ain't got no man hop up on my bro hem|-|I keep it pimpin' like an old man, you gots to roll with the plan|-|'Cause after that then I take you to my home|-|And we could get it on, disconnect the phone|-|Just to get you goin', tryna make you moan and I do it|-|(Well, well, well, well, well)"
315,Slow Jamz Lyrics,"Are you gonna be, say that you're gonna be|-|Oh, oh, oh, oh, oh|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|I told her to drive over in your new whip|-|Bring some friends you cool with|-|I'mma bring da cool whip, then I want you to strip|-|See you is my new chick, so we get our grind on|-|She be grabbin', callin' me Biggie like Shine home|-|Man I swear she fine homes, why she always lying though|-|Tellin' me them diamonds when she know they rhinestones|-|She got a light skinned friend look like Michael Jackson|-|Got a dark skinned friend look like Michael Jackson|-|I play 'Ready for the World' she was ready for some action|-|My dawg said you ain't no freak, so you got to prove my man wrong|-|I'mma play this Vandross, you gon' take your pants off|-|I'mma play this Gladys Knight, me and you gon' get right|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|Got you lookin' at the gliss at my hands and wrists|-|While I'm layin' back smokin' on my canibus|-|When it come to rockin' the rhythm like Marvin and Luther|-|I can tell you ain't no messin' with Kanman and Twist|-|From the Chi and I be sippin' Hennessey|-|Play some R&B;, Tryina smoke a B|-|Lookin' properly, feelin' on a G? and always|-|(Well, well, well, well, well)|-|Come with me and sip on some Evelyn Champagne|-|You ain't know Twista can work it like the Whispers|-|Hit the stop light, get into some Isaac|-|The rims still moving so I'm bumping a little spinners|-|While I'm smokin' on a B, dippin' through the streets|-|Bumpin' R&B; and I got to leave something to the 23's? And I do it|-|(Well, well, well, well, well)|-|When my earth and the wind smoke a fire|-|Let me when get your sheets wet listening to Keith Sweat|-|Put you in a daze for maze, fulfilling our every temptation|-|Slow jamming having deep sex|-|You ready for the world girl, come on over make me touch|-|You all over your body baby don't say no to me|-|An every moment you controllin' me I'm lovin' the way|-|You be holding me when I be listening to Jodeci|-|And when I come over and bend your ass, you be bumpin'|-|Teddy Pendergrass, I'da hit it from the back to the melody to roll it slow|-|Now I gotta go up in it fast, but I'mma finish last|-|No matter how much of a thug you see|-|I still spit it like it's R&B;, so to the club with me|-|And with some Luther come on and hope you finna|-|And stilla be in love with me|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some Ready for the Worldome New Edition|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she wants some Marvin Gaye, some Luther Vandross|-|A little Anita, will definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|She said she want some 'Ready for the Worldome, New Edition'|-|Some Minnie Ripperton and definitely set this party off right|-|(Are you gonna be, are you gonna be, are you gonna be)|-|(Are you gonna be, are you gonna be, well, well, well, well, well)|-|Baby drop another slow jam and all us lovers need hold hands|-|And if you ain't got no man hop up on my bro hem|-|I keep it pimpin' like an old man, you gots to roll with the plan|-|'Cause after that then I take it to the dome|-|Then I got to bone, stay up in the zone|-|Got to get you home, gotta run up on and I do it|-|(Well, well, well, well, well)|-|Baby drop another slow jam and all us lovers need hold hands|-|And if you ain't got no man hop up on my bro hem|-|I keep it pimpin' like an old man, you gots to roll with the plan|-|'Cause after that then I take you to my home|-|And we could get it on, disconnect the phone|-|Just to get you goin', tryna make you moan and I do it|-|(Well, well, well, well, well)"
316,So Appalled Lyrics,"One hand in the air if you don't really care|-|Two hands in the air if you don't really care|-|It's like that sometimes I mean ridiculous|-|It's like that sometimes this shit ridiculous|-|One hand in the air if you don't really care|-|Middle finger in the air if you don't really care|-|It's like that sometimes, man ridiculous|-|Life can be sometimes ridiculous|-|I'm so appalled, Spalding ball,|-|Balding, Donald Trump taking dollars from y'all|-|Baby you're fired, your girlfriend hired|-|And if you don't mind I'm'a keep you on call|-|We above the law, we don't give a fuck 'bout y'all|-|I got dogs that chew a fuckin' hole through the wall|-|But since they all lovers, I need more rubbers|-|And if I don't use rubbers, need more covers|-|Housekeeping, I mean got damn one time|-|Let it be a bad bitch sweeping|-|That know we get O's like Cheerios|-|That know because they seen us in the videos|-|That know, the day that you play me|-|Will be the same day MTV played videos|-|That was a little joke -- voila!|-|Praises due to the most high -- Allah|-|Praises due to the most fly -- Prada|-|Baby I'm magic -- ta da!|-|Address me as your highness|-|High as United, thirty thousand feet up and you are not invited|-|Niggas be writin' bullshit like they gotta work|-|Niggas is going through real shit, man they outta work|-|That's why another got damn dance track, gotta hurt|-|That's why I rather spit something that gotta perk|-|Champagne wishes, thirty white bitches|-|I mean this shit is, fucking ridiculous|-|Fucking ridiculous, I mean this shit is|-|Fucking ridiculous|-|Five star dishes, different exotic fishes|-|Man this shit is, fucking ridiculous|-|Fucking ridiculous|-|How should I begin this, I'm just so offended|-|How am I even mentioned by all these fucking beginners?|-|I'm so appalled I might buy the mall|-|Just to show niggas how much more I have installed|-|I'm fresher than you all, so I don't have to pause|-|All of y'all can suck my balls through my drawers|-|Dark knight feeling, die or be a hero|-|Or live long enough to see yourself become a villain|-|I went from the favorite to the most hated|-|Or would you rather be underpaid or overrated?|-|Moral victories is for minor league coaches|-|And 'Ye already told you ""We Major"" you cockroaches|-|Show me where the boats is, Ferrari testarossa's|-|The Hammer went broke so you know I'm more focused|-|I lost thirty mill so I spent another thirty|-|'Cuz unlike Hammer thirty million can't hurt me|-|Fucking insane, the fuck am I sayin'?|-|Not only am I fly, I'm fucking not playing|-|All these little bitches too big for their britches|-|Burning their little bridges, fucking ridiculous|-|Champagne wishes, thirty white bitches|-|I mean this shit is fucking ridiculous|-|Fucking ridiculous|-|I mean this shit is fucking ridiculous|-|Five star dishes, different exotic fishes|-|Man this shit is, fucking ridiculous|-|Fucking ridiculous|-|Success is what you make it, take it how it come|-|A half a mill in twenties like a billion where I'm from|-|An arrogant drug dealer the legend I've become|-|CNN said I'd be dead by twenty-one|-|Blackjack I just pulled in aces|-|You looking at the king in his face|-|Everything I dream muthafuckers I'm watching it take shape|-|While to you I'm just a young rich nigga that lacks faith|-|Range Rove leather roof, love war fuck a truce|-|Still move a bird like I'm in bed with mother goose|-|Them hoes coming in a bakers dozen|-|Claiming they was with me when they know they really wasn't|-|I keep the city's best, never said she was the brightest|-|So if you had her too, it don't affect me in the slightest|-|I never met a bitch that didn't need a little guidance|-|So I dismiss her past until she disappoints your highness|-|I speak the gospel, hostile|-|Tony doing time for what he did to nostrils|-|Paranoid mind I'm still under the watchful|-|Eye of the law, aspire for more|-|Them kilo's came we gave you bobby brown jaw|-|Flaws ain't flaws when it's you that makes the call|-|Flow similar to the legend of the falls|-|Spillin' I own you all, yeah|-|One hand in the air if you don't really care|-|Two hands in the air if you don't really care|-|It's like that sometimes I mean ridiculous|-|It's like that sometimes this shit ridiculous|-|One hand in the air if you don't really care|-|Middle finger in the air if you don't really care|-|It's like that sometimes, man ridiculous|-|Life can be sometimes ridiculous|-|I am so outrageous,|-|I wear my pride on my sleeve like a bracelet|-|If God had an iPod, I'd be on his playlist|-|My phrases amazes the faces in places|-|The favorite, huh, my cup over runneth with hundreds|-|Dummy, dammit, not like for me to waste it|-|The new commandment, thou shall not hate kid|-|My movement is like the civil rights I'm Ralph David|-|Abernathy, so call my lady Rosa Parks|-|I am nothing like them niggas baby those are marks|-|I met this girl on Valentine's Day fucked her in May|-|She found out about April so she chose to March|-|Damn another broken heart|-|I keep bitches by the twos nigga, Noah's Ark|-|I got a seven on me, I call my dro the mark|-|Plus a trojan in my pocket, Matt Leinart|-|G-A-T in the pathfinder|-|'Cause you haters got PHDs|-|Y'all just some major haters and some math minors|-|Tiger Woods don't make me grab iron|-|Ay yo champagne wishes and thirty white bitches|-|You know this shit is fucking ridiculous|-|Fucking ridiculous|-|You know this shit is fucking ridiculous|-|Cars for the missus and furs for the mistress|-|You know this shit is fucking ridiculous|-|Fucking ridiculous|-|You know this shit is fucking ridiculous|-|Fucking ridiculous|-|Fucking ridiculous|-|Fucking ridiculous|-|One hand in the air if you don't really care|-|Two hands in the air if you don't really care|-|It's like that sometimes I mean ridiculous|-|It's like that sometimes this shit ridiculous|-|One hand in the air if you don't really care|-|Middle finger in the air if you don't really care|-|It's like that sometimes, man ridiculous|-|Life can be sometimes ridiculous"
317,So Appauled Lyrics,INSTRUMENTAL
318,So Awesome Lyrics,
319,Soulful Lyrics,"Yeah, DC, Stand up for your boy Ka Ree|-|I go by the name of Kanye Tutter|-|the rock is in the building|-|and as far as I'm concern we about to bring that real soul back to the game|-|John Legend on the backgrounds by the way|-|let's go|-|From what I hear Kanye is killing the game very bad|-|My girl rocking the little lamb that mary had|-|a little bit of dolsic style(?) makes the most it style|-|I'm versatile I'm the post it child|-|getting cheese so I'm suppose to smile (get it)|-|we makin hits like sosa now hit it|-|and i hate when girls acting boogie as hell|-|and I already seen them naked like lu kang trail|-|If I talk to people like they stupid as hell|-|do that mean god gone make my people stupid as hell|-|do that mean god gone make my kids be stupid as well|-|well, our father please forgive me|-|i'm sinner slash winner slash soul inventer|-|It's so soulful Man|-|It's so soulful Man|-|so soulful man|-|and when you hear it is where it feels like soul food man|-|It was so soulful Man|-|It's so soulful Man|-|It's so soulful man|-|and right here is where it feels like soul food man|-|Look My mommy don't be playing, cause she know I got my game in tact|-|I spit them lines that make a rapper have a brain attack|-|and chickens know I'm gonna do it the way I'm gonna do it.|-|and miss communication no we never run into it|-|I got chicks like Simone and Cala|-|stay with lip gloss and fitty bag beside her|-|and your girl said you aint ready for me|-|I'm in love so mommy got me singing Tina Marie|-|How you bom in giovanni she in gucci and prada|-|chillin in a mirada studying like a scholar|-|so I don't even bother I be poppin my collar|-|I can get into your soul when I call you tomorrow|-|come on|-|It's so soulful Man|-|It's so soulful Man|-|so soulful man|-|and when you hear it is where it feels like soul food man|-|It's so soulful Man|-|It's so soulful Man|-|It's so soulful man|-|and right here is where it feels like soul food man|-|I know you got a lot of stress today|-|let's hit the party like we just got paid|-|and if you really want to get away|-|and say yeah, yeah|-|got people on your back constantly|-|and you never get a second to breathe|-|you know you gotta get a way with me so say|-|yeah, yeah|-|Yo, I'm a worry about the trade then bore then try and trade it all|-|I'd rather catch up on my paper and invade the mall|-|you sore losers picked the wrong guy to take the fall|-|I probably trade in the fall what they made in the fall|-|went from a never quite was to an overnight was|-|cause the way I flip metaphor nobody quite does|-|by the time I leave the club I'm wearing a public arms|-|cause he must have been a pro the way see the pros and cons|-|they callin this the army|-|money boys are we say jay b hopping down when I'm trying do my laundry|-|but I aint even sorry the way I get my dough|-|cause J Kanye and Carl got that food for your soul|-|It's so soulful Man|-|It's so soulful Man|-|so soulful man|-|and when you hear it is where it feels like soul food man|-|It was so soulful Man|-|It's so soulful Man|-|It's so soulful man|-|and right here is where it feels like soul food man|-|Yeah,|-|Yeah|-|Yeah|-|Yeah|-|Yeah|-|Say Yeah, Say Yeah"
320,Spaceship Lyrics,
321,Speech at Harvard Graduate School of Design Lyrics,"So after walking through here I decided that I wanted to make sure for anyone that didn't have tickets tonight that you all could have tickets to the show. So anybody who wants to come tonight, you can have tickets for the entire office!|-|But I just wanted to tell you guys: I really do believe that the world can be saved through design, and everything needs to actually be ""architected."" And this is the reason why even some of the first DONDA employees were architects that started designing t-shirts instead of buildings. But just to see the work actually be actualized.|-|If I sit down and talk to Oprah for 2 hours, the conversation is about realization, self realization, and actually seeing your creativity happen in front of you. So the reason why I turn up so much in interviews is because I've tasted what it means to create and be able to impact, and affect in a positive way.|-|And I know that there's more creativity to happen. And I know that there's traditionalists that hold back the good thoughts and there's people in offices that stop the creative people, and (who) are intimidated by actual good ideas.|-|I believe that utopia is actually possible-but we're led by the least noble, the least dignified, the least tasteful, the dumbest, and the most political. So in no way am I a politician-I'm usually at my best politically incorrect and very direct. I really appreciate you guys' willingness to learn and hone your craft, and not be lazy about creation.|-|I'm very inspired to be in this space. Tonight, this show, if you come see it-um, I'm a bit self conscious because I'm showing it to architects. So the stage does have flaws in it. It's an expression of emotion so give me a pass on that. And that's basically all I have to say so thank you very much."
322,Stratosphere Of Love Lyrics,Playing a forty five|-|Sitting next to you|-|Thinking of a fantasy|-|Wishing it come true|-|Stratosphere of love|-|Waiting up above|-|Take me by the hand|-|And let's go.......|-|Soaring to the sky|-|Rolling on the clouds|-|Dancing in the heavens|-|Romancing under stars|-|Two starry eyed lovers|-|Whispering sweet delights|-|Sharing souls forever|-|Touching moonlight|-|Hold me in your arms|-|Fill me with your charms|-|Such an endless flight|-|All through the night|-|Soaring to the sky|-|Rolling on the clouds|-|Dancing in the heavens|-|Romancing under stars|-|Embracing one another|-|Filling up our hearts|-|Turning up the passion|-|Yearning for the sparks|-|Never let me go|-|We can last forever|-|Always by my side|-|You and me together|-|Soaring to the sky|-|Rolling on the clouds|-|Dancing in the heavens|-|Romancing under stars|-|Teasing one another|-|Stirring up the fire|-|Building up the heat|-|Loving with desire|-|Playing a forty five|-|Sitting next to you|-|Thinking of a fantasy|-|Wishing it come true|-|Playing a forty five|-|Sitting next to you|-|Thinking of a fantasy|-|Wishing it come true...... (to fade)
323,Street Lights Lyrics,"Let me know, do I still got time to grow|-|Things ain't always set in stone|-|With that being, let me know|-|Let me|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Life's just not fair"
324,Streetlights Lyrics,"Let me know, do I still got time to grow|-|Things ain't always set in stone|-|With that being, let me know|-|Let me|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Seems like streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there|-|All the streetlights glowing|-|Happened to be just like moments|-|Passing, in front of me so|-|I hopped in, the cab and|-|I paid my fair, see|-|I know my, destination|-|But I'm just not there in the streets|-|In the streets|-|I'm just not there in the streets|-|I'm just no there|-|Life's just not fair|-|Life's just not fair"
325,Stronger Lyrics,"Work it, make it, do it, makes us|-|Harder, better, faster, stronger|-|N-now th-that that don't kill me|-|Can only make me stronger|-|I need you to hurry up now|-|'Cause I can't wait much longer|-|I know I got to be right now|-|'Cause I can't get much wronger|-|Man, I've been waiting all night now|-|That's how long I been on ya|-|Work it harder, make it better|-|Do it faster, makes us stronger|-|(I need you right now!)|-|(I need you right now!)|-|Let's get lost tonight|-|You could be my black Kate Moss tonight|-|Play secretary, I'm the boss tonight|-|And you don't give a fuck what they all say, right?|-|Awesome, the Christian in Christian Dior|-|Damn, they don't make 'em like this anymore|-|I ask, 'cause I'm not sure|-|Do anybody make real shit anymore?|-|Bow in the presence of greatness|-|'Cause right now thou hast forsaken us|-|You should be honored by my lateness|-|That I would even show up to this fake shit|-|So go ahead, go nuts, go apeshit|-|'Specially in my Pastelle, on my Bape shit|-|Act like you can't tell who made this|-|New Gospel, homie, take six|-|And take this, haters!|-|N-now th-that that don't kill me|-|Can only make me stronger|-|I need you to hurry up now|-|'Cause I can't wait much longer|-|I know I got to be right now|-|'Cause I can't get much wronger|-|Man, I've been waiting all night now|-|That's how long I been on ya|-|Work it harder, make it better|-|Do it faster, makes us stronger|-|(I need you right now!)|-|(I need you right now!) me likey|-|I don't know if you got a man or not|-|If you made plans or not|-|If God put me in your plans or not|-|I'm trippin', this drink got me saying a lot|-|But I know that God put you in front of me|-|So how the hell could you front on me?|-|There's a thousand you's, there's only one of me|-|I'm trippin', I'm caught up in the moment, right?|-|'Cause it's Louis Vuitton Don night|-|So we gon' do everything that Kan like|-|Heard they'd do anything for a Klondike|-|Well, I'd do anything for a blonde dyke|-|And she'll do anything for the limelight|-|And we'll do anything when the time's right|-|Uh, baby, you're makin' it|-|(Harder, better, faster, stronger)|-|N-now th-that that don't kill me|-|Can only make me stronger|-|I need you to hurry up now|-|'Cause I can't wait much longer|-|I know I got to be right now|-|'Cause I can't get much wronger|-|Man, I've been waiting all night now|-|That's how long I been on ya|-|Work it harder, make it better|-|Do it faster, makes us stronger|-|(I need you right now!)|-|(I need you right now!)|-|You know how long I've been on ya|-|Since Prince was on Apollonia|-|Since O.J. had Isotoners|-|Don't act like I never told ya|-|Don't act like I never told ya|-|Don't act like I never told ya|-|Don't act like I never told ya|-|Don't act like I never told ya|-|Baby, you're makin' it|-|(Harder, better, faster, stronger)|-|N-now th-that that don't kill me|-|Can only make me stronger|-|I need you to hurry up now|-|'Cause I can't wait much longer|-|I know I got to be right now|-|'Cause I can't get much wronger|-|Man, I've been waiting all night now|-|That's how long I been on ya|-|Work it harder, make it better|-|Do it faster, makes us stronger|-|(I need you right now!)|-|(I need you right now!)|-|Right now!|-|Work it harder, make it better|-|Do it faster, makes us stronger|-|(I need you right now!)|-|(I need you right now!)|-|You know how long I've been on ya|-|Since Prince was on Apollonia|-|Since O.J. had Isotoners|-|Don't act like I never told ya|-|You know how long I've been on ya|-|Since Prince was on Apollonia|-|Since O.J. had Isotoners|-|Don't act like I never told ya told ya told ya|-|Never told ya...told ya told ya told ya|-|Never told ya...told ya told ya told ya|-|Never told ya...told ya told ya told ya|-|Never told ya...told ya told ya told ya|-|Never over...Never over... Never over... Never over...|-|Never over...Never over... Never over... Never over...|-|(Harder, better, faster, stronger)|-|Work it, harder make it better do it, faster makes us|-|Stronger (Harder, better, faster, stronger)|-|Never over...|-|Work it, harder make it better do it, faster makes us|-|Stronger (Harder, better, faster, stronger)|-|Never over...|-|Work it, harder make it better do it, faster makes us|-|Stronger (Harder, better, faster, stronger)|-|Never over...|-|Work it, harder make it better do it, faster makes us|-|Stronger (Harder, better, faster, stronger)|-|Never over..."
